id_cliente,valor_divida_mil,nome_completo,data_nascimento,idade,estado_civil,profissao,renda_mensal,razao_social,capital_social,faturamento_anual_mil,numero_funcionarios,ramo_atuacao_cliente,socios,tempo_inadimplencia_dias,email,telefone,endereco,possui_outras_dividas,possui_protestos,documento
3562,98.55,,,,,,,Cassiano e Filhos,4813960.31,531.40823,400.0,AGRONEGOCIO,"Guilherme Cassiano, Vitor Hugo Farias, Evelyn Sampaio, Maysa Jesus",1635,anthonysa@example.com,31 2787 4506,"Residencial Bruno Vargas, 6, da Cunha - PA",SIM,NAO,90.618.724/0001-96
3563,415.84,Pedro Henrique Caldeira,1960-05-27,65.0,CASADO,Engenheiro de alimentos,5614.43,,,,,,,1235,josuepacheco@example.org,0800-117-5635,"Jardim Fogaça, 11, Barbosa de Minas - CE",NAO,SIM,487.619.205-76
3564,1280.77,Dr. Matteo Moraes,1968-11-01,56.0,DIVORCIADO,Jogador de handebol,1113.11,,,,,,,1520,carlos-eduardo18@example.net,51 0296 8199,"Via de Moreira, 80, Leão - AL",NAO,NAO,124.678.359-28
3565,962.46,,,,,,,Andrade Ltda.,485012.49,158.11696,466.0,SERVICOS,"Milena Cardoso, Camila Melo",514,maria-aliceguerra@example.net,84 4388 1700,"Jardim de Lopes, 29, Gomes de Vargas - AL",NAO,SIM,42.679.083/0001-37
3566,135.97,,,,,,,Sampaio,3392923.13,435.51256,97.0,AGRONEGOCIO,"Sr. Breno Moura, Alexandre Lima, Pedro Lucas Novais, João Vitor Guerra",246,henriquecostela@example.org,+55 61 7877-2560,"Fazenda Vasconcelos, 96, Guerra do Galho - RJ",NAO,SIM,71.024.358/0001-00
3567,1833.17,Sophia Sales,1960-03-27,65.0,CASADO,Babysitter,3921.98,,,,,,,661,da-cruzlorenzo@example.org,+55 21 2124 1762,"Feira Fonseca, da Cunha do Galho - PA",SIM,NAO,038.527.149-23
3568,32.83,,,,,,,Pinto,2636316.33,135.02609,423.0,TECNOLOGIA,"Srta. Marina Teixeira, Gabriela Costela, Yan Novaes, Amanda Rios",181,ramosevelyn@example.org,61 1773-0450,"Esplanada de Pires, 3, da Rocha - AM",SIM,NAO,63.254.891/0001-22
3569,20.57,Lucas Gabriel Camargo,1948-12-18,76.0,CASADO,Faturista,4386.31,,,,,,,608,daniela53@example.net,0300-533-7191,"Colônia Oliveira, 62, Duarte - PA",SIM,SIM,258.410.639-60
3570,86.73,Arthur Gabriel da Mata,1990-10-12,34.0,SOLTEIRO,Segurança particular,3274.96,,,,,,,788,gustavoribeiro@example.com,+55 71 2391 2532,"Praia Lorena Cunha, 18, Aragão - SC",SIM,NAO,985.324.670-83
3571,2238.19,,,,,,,Moraes Ltda.,3102963.52,976.4481800000001,298.0,SERVICOS,"Raquel Moraes, Clarice da Mota",77,samuel78@example.com,31 6079-8799,"Trevo Luiz Fernando Farias, Marques - RN",NAO,SIM,21.049.768/0001-20
3572,52.43,Ana Júlia Fogaça,1989-11-14,35.0,SOLTEIRO,Militar da Aeronáutica,6214.2,,,,,,,1387,olivia81@example.net,(021) 8860-3408,"Ladeira Cauê Rezende, 78, Fernandes de Ramos - SE",NAO,SIM,847.395.610-93
3573,221.52,Ana Carolina Monteiro,1997-06-28,28.0,DIVORCIADO,Nadador,1570.07,,,,,,,931,carvalhobryan@example.com,(041) 2913 7354,"Fazenda de Cassiano, Cassiano - SE",SIM,SIM,053.921.476-07
3574,208.56,Marcela Sousa,2003-04-30,22.0,VIUVO,Radiooperador de vôo,12908.07,,,,,,,986,da-costavitoria@example.org,+55 11 0911-5666,"Condomínio de Aparecida, Dias - RS",NAO,SIM,283.057.194-05
3575,50.15,,,,,,,Santos,354887.85,119.27703,221.0,INDUSTRIA,"Thomas Mendonça, Lucas da Cunha",1224,lgomes@example.com,(084) 0664-2380,"Vereda de Silveira, 61, Freitas de Viana - BA",NAO,SIM,26.714.935/0001-23
3576,86.37,Maria Vitória da Paz,1980-02-07,45.0,VIUVO,Odontologista estético,7058.54,,,,,,,127,ana-luizaaraujo@example.org,+55 41 6003 3476,"Viaduto Théo da Rosa, 91, das Neves - PE",SIM,SIM,354.289.061-89
3577,150.71,Vitória Rocha,1958-03-16,67.0,CASADO,Engenheiro de minas,1122.38,,,,,,,393,ferreiralaura@example.com,(041) 7782 1099,"Jardim Cassiano, 83, Borges - SC",SIM,SIM,875.316.429-64
3578,2630.95,Rodrigo Ramos,1993-04-25,32.0,SOLTEIRO,Engenheiro acústico,2735.66,,,,,,,1673,camposbenjamim@example.com,0900 177 0190,"Residencial Pietra Fogaça, 73, da Mota - RJ",NAO,NAO,605.198.723-12
3579,4.9,,,,,,,da Cruz - ME,4024772.8,169.07853,455.0,INDUSTRIA,Samuel Moura,654,csilva@example.net,+55 31 8228-0094,"Estação de Rocha, 431, Novaes - GO",SIM,SIM,35.417.690/0001-63
3580,407.7,,,,,,,Barros,808350.44,16.02976,283.0,SERVICOS,Maria Júlia Pimenta,362,nataliacampos@example.com,84 0405 9983,"Trevo de Vargas, 99, Abreu Verde - AL",NAO,SIM,94.862.503/0001-10
3581,84.53,Caio da Luz,2005-08-10,20.0,VIUVO,Corretor de seguros,2233.58,,,,,,,899,jade89@example.org,+55 (031) 5986 8074,"Viaduto Marques, 919, Rocha - AP",SIM,SIM,754.832.190-23
3582,242.59,Rafael da Mata,2003-09-26,21.0,VIUVO,General,5384.53,,,,,,,592,helenabarros@example.com,0500 345 8467,"Jardim de Vieira, 5, Sampaio - AM",NAO,SIM,862.093.145-89
3583,555.36,,,,,,,Cunha,1290494.66,474.99478999999997,412.0,VAREJO,"Thiago Ramos, Carlos Eduardo Souza",199,esousa@example.com,0300-871-9487,"Sítio Barros, Pereira - RR",SIM,SIM,67.829.435/0001-14
3584,812.85,Emanuelly Macedo,1977-10-13,47.0,CASADO,Dançarino,2860.96,,,,,,,1321,isabella77@example.com,(031) 9207-1581,"Alameda de Vargas, Castro Verde - MS",SIM,NAO,781.294.053-50
3585,683.69,,,,,,,Duarte,782456.16,70.9235,254.0,AGRONEGOCIO,"Maria Eduarda Pereira, Alexia Cavalcante, Isabela Nascimento, Luiz Gustavo Pires",849,borgesmariane@example.org,+55 (081) 6286-5557,"Fazenda Montenegro, 40, Azevedo Alegre - RN",SIM,SIM,52.416.730/0001-71
3586,121.11,Luan Farias,1993-10-04,31.0,CASADO,Consultor,3564.52,,,,,,,1163,luisa60@example.org,51 6979 3961,"Estrada Araújo, 546, Aparecida de Macedo - AM",NAO,NAO,987.425.316-91
3587,118.11,,,,,,,Silva,123701.13,37.39258,216.0,INDUSTRIA,Marcela Moura,405,tteixeira@example.com,+55 (081) 4711-5163,"Feira Isis Caldeira, 62, Moura do Oeste - SP",SIM,NAO,40.718.639/0001-21
3588,1210.02,Lavínia Araújo,1954-01-30,71.0,DIVORCIADO,Senador,1746.89,,,,,,,871,ununes@example.org,0500-161-2305,"Praia Juliana Aragão, 97, Moura - RN",NAO,NAO,857.249.613-00
3589,335.3,,,,,,,Freitas - EI,2299259.98,178.53923999999998,196.0,SERVICOS,"Mateus Pereira, Ravi Lucca da Costa",543,rael07@example.net,(061) 5854 8108,"Favela de Caldeira, 84, Almeida - TO",SIM,NAO,68.194.052/0001-80
3590,162.8,Luísa Novaes,1977-05-09,48.0,DIVORCIADO,Geriatra,5004.3,,,,,,,464,moraesarthur-gabriel@example.org,+55 (071) 2430 4390,"Passarela Barbosa, Lima - GO",SIM,NAO,786.125.904-85
3591,29.5,Jade Pinto,1960-06-20,65.0,VIUVO,Jangadeiro,3047.47,,,,,,,1536,benjamimfarias@example.net,+55 11 9058 5274,"Viela Sá, 7, Siqueira Verde - RS",NAO,SIM,539.412.076-52
3592,100.16,Leonardo Novaes,2006-03-05,19.0,SOLTEIRO,Museólogo,4381.07,,,,,,,1280,levilopes@example.org,+55 (084) 2219-0036,"Passarela Cavalcanti, 88, Nunes do Amparo - DF",SIM,NAO,627.013.489-78
3593,562.41,,,,,,,Pastor,3837144.88,10.72427,394.0,INDUSTRIA,"Emanuella da Rosa, Leonardo Vieira, Bernardo Barbosa",157,maria-florgarcia@example.com,+55 41 3989 9068,"Esplanada de Vieira, 89, Vieira do Amparo - BA",SIM,NAO,85.304.129/0001-46
3594,2923.24,Heitor da Paz,1987-09-13,37.0,SOLTEIRO,Técnico tributarista,2394.21,,,,,,,1651,rezendeenrico@example.com,(021) 8078 8773,"Aeroporto Borges, 718, Oliveira de Lima - MS",SIM,SIM,715.364.980-84
3595,4266.01,Clara Moreira,1988-01-27,37.0,CASADO,Alpinista,20619.25,,,,,,,1092,jesusapollo@example.com,(084) 3194-9943,"Setor Léo Rezende, 547, Rocha - SC",NAO,SIM,758.306.412-08
3596,177.86,,,,,,,Martins S.A.,2498182.85,34.869769999999995,296.0,VAREJO,"Natália Cassiano, Kevin Viana",485,giovanna07@example.com,(021) 2764 3502,"Conjunto de Vargas, 401, Farias de Montenegro - SP",NAO,NAO,71.503.826/0001-11
3597,239.56,,,,,,,Pinto,1638535.23,343.55005,456.0,VAREJO,Benjamim Guerra,764,matteo43@example.org,41 0516-6214,"Colônia Martins, 766, Almeida de Goiás - MA",SIM,NAO,89.215.064/0001-13
3598,221.03,,,,,,,Viana,433251.81,23.59367,151.0,AGRONEGOCIO,"Anthony Gabriel Melo, Matheus Mendes, Benjamin da Mota",1390,yda-rosa@example.net,+55 (041) 0666-8928,"Loteamento Duarte, Vieira das Pedras - PE",SIM,NAO,92.536.180/0001-49
3599,166.32,,,,,,,Peixoto Vieira S/A,3092201.44,40.89277,340.0,AGRONEGOCIO,"Thiago Albuquerque, Beatriz Garcia, Davi Silveira",616,breno22@example.org,31 0964 3784,"Recanto Francisco Aparecida, 40, Moraes - RS",NAO,NAO,04.562.137/0001-90
3600,71.21,Ravi Lucca Silva,1980-09-28,44.0,CASADO,Carpinteiro,1468.07,,,,,,,1316,oda-cruz@example.org,11 3107-4999,"Campo Mateus Pacheco, 3, Pastor de Camargo - TO",NAO,NAO,830.967.425-29
3601,70.38,,,,,,,Fogaça Leão e Filhos,239727.48,72.61475999999999,292.0,INDUSTRIA,"Luiz Gustavo Alves, Liam Machado",810,luccada-mota@example.net,51 3827 0412,"Vereda Ribeiro, 1, Pereira de Goiás - PA",NAO,SIM,13.254.708/0001-10
3602,59.6,Lucas Andrade,1967-10-01,57.0,CASADO,Auditor,4841.04,,,,,,,666,julia03@example.com,(021) 5710 2546,"Estrada de Pimenta, 82, Rios - DF",SIM,NAO,043.725.698-74
3603,51.93,Arthur Miguel Ribeiro,2005-03-02,20.0,CASADO,Político,1853.27,,,,,,,637,casa-grandebella@example.org,+55 (021) 3243 9529,"Loteamento Cardoso, 7, Monteiro Paulista - DF",SIM,SIM,268.795.304-00
3604,925.94,,,,,,,Mendes,4719612.13,243.93485,500.0,VAREJO,"Bruna Guerra, Sra. Mariana Gomes, Sr. Lucas Cunha",1177,maria-ceciliaandrade@example.com,(011) 0090 6396,"Loteamento de Ramos, 15, Jesus - PE",NAO,SIM,09.751.384/0001-59
3605,622.2,,,,,,,Fogaça Fogaça - ME,3531419.46,104.58283999999999,350.0,TECNOLOGIA,"Raquel Leão, Bruno Oliveira",1116,rochakamilly@example.com,0800 127 0108,"Ladeira Agatha Monteiro, 52, Garcia Verde - SE",SIM,NAO,10.476.329/0001-87
3606,13.36,,,,,,,Barros,763022.29,44.41585,97.0,AGRONEGOCIO,"João Gabriel Moraes, Erick Câmara, Srta. Elisa Montenegro",1565,mouramelissa@example.net,+55 41 9280-0651,"Largo Borges, Nunes de Minas - ES",NAO,SIM,63.128.705/0001-09
3607,402.15,,,,,,,Fogaça Melo Ltda.,1382489.51,1524.0359099999998,473.0,AGRONEGOCIO,"João Gabriel Cunha, Evelyn Pereira, Sara Costela, Sr. Heitor Sampaio",1405,luizapeixoto@example.com,+55 (084) 0263-6995,"Largo Rezende, 6, Mendes da Praia - MT",SIM,NAO,03.816.279/0001-74
3608,25.95,,,,,,,Cavalcanti,3456014.24,130.52144,367.0,AGRONEGOCIO,"Vitor Gabriel Aparecida, Luiz Henrique Pereira",1082,melissa63@example.org,71 8253 6113,"Recanto Cavalcanti, 198, Garcia da Mata - AC",NAO,SIM,62.084.519/0001-52
3609,200.56,Luan Pinto,2001-10-17,23.0,CASADO,Salgadeira,12099.86,,,,,,,168,dleao@example.com,+55 31 6286-6604,"Campo de da Mota, Borges - MT",SIM,SIM,249.501.387-23
3610,448.72,Bruno Araújo,1946-02-13,79.0,DIVORCIADO,Apontador de mão-de-obra,16673.39,,,,,,,487,antonella22@example.org,71 7148-9472,"Lago Cassiano, Câmara da Prata - ES",NAO,NAO,895.273.610-95
3611,351.51,Maysa Dias,1980-07-18,45.0,DIVORCIADO,Quiropraxista,3609.25,,,,,,,1144,camaranicolas@example.org,(041) 1582 0604,"Vale de Macedo, 4, Casa Grande Grande - SP",NAO,NAO,480.327.165-80
3612,12.5,,,,,,,Aragão Freitas S/A,960922.12,360.46777000000003,440.0,AGRONEGOCIO,"Stella Leão, Lívia Cunha, Ana Clara Martins, Dra. Sofia Farias",750,mpimenta@example.net,+55 61 8931-7350,"Rodovia de Gomes, 51, Sampaio dos Dourados - MG",NAO,NAO,10.479.253/0001-43
3613,190.29,Luiz Felipe Ramos,1980-05-24,45.0,DIVORCIADO,Ambientalista,4687.26,,,,,,,1895,yuri13@example.net,(021) 2625 3072,"Lago Albuquerque, 437, Garcia - RJ",NAO,SIM,482.931.706-03
3614,138.16,,,,,,,Brito,3958260.89,72.81128,90.0,VAREJO,"Otávio Teixeira, Sr. Gabriel Cassiano, Srta. Jade Fonseca",1500,evelynaragao@example.net,(081) 5482-2466,"Setor Ayla Andrade, 5, das Neves de Souza - AM",SIM,NAO,14.387.502/0001-21
3615,18.64,,,,,,,Nascimento,637509.63,113.47453,17.0,VAREJO,"Luna Costa, Caleb Monteiro, Marcela Campos",717,luiz-gustavo73@example.org,+55 11 5960-0179,"Via Ramos, 16, Cunha do Sul - TO",NAO,SIM,97.408.561/0001-66
3616,702.79,Francisco Pereira,1997-09-20,27.0,CASADO,Prático,5881.65,,,,,,,1135,riosapollo@example.org,+55 (081) 7042 8330,"Quadra Farias, 323, Martins - DF",SIM,SIM,751.038.469-93
3617,420.01,Anthony Porto,1982-12-06,42.0,SOLTEIRO,Engenheiro de petróleo,1755.83,,,,,,,885,luisacastro@example.com,+55 11 3344-0811,"Viaduto de Lopes, 64, Mendes - MG",SIM,SIM,287.140.956-02
3618,27.23,Camila Martins,1965-06-26,60.0,CASADO,Urbanista,2115.2,,,,,,,33,emillypastor@example.com,+55 84 0722-8390,"Campo de Camargo, 18, Borges do Sul - BA",NAO,SIM,483.012.679-50
3619,495.32,,,,,,,Marques,962063.26,43.17193,429.0,TECNOLOGIA,"Luana Souza, Samuel Alves, Camila Abreu, Dra. Sabrina Pimenta",1734,ksampaio@example.com,21 9525-9965,"Condomínio Rocha, 14, Rodrigues de Rodrigues - GO",NAO,SIM,64.821.097/0001-86
3620,729.26,,,,,,,Almeida S.A.,4583584.53,78.17115,464.0,INDUSTRIA,Heloisa Cirino,316,oliveirajose-pedro@example.net,0900 965 6192,"Alameda Ribeiro, 401, da Rocha - CE",NAO,SIM,02.915.684/0001-87
3621,274.51,,,,,,,Rios,1190088.17,88.47722,68.0,AGRONEGOCIO,"Marcela das Neves, Yasmin Rocha, Noah Fonseca",961,wsilva@example.net,(011) 4413 8540,"Passarela de Novais, 77, Macedo de Siqueira - GO",SIM,SIM,13.278.640/0001-00
3622,65.78,,,,,,,Sales,4133607.21,199.41931,34.0,TECNOLOGIA,"Ayla Martins, Sra. Ana Novaes",186,joana83@example.com,71 3457-0843,"Residencial de Vargas, 18, Machado do Campo - TO",NAO,SIM,38.605.479/0001-62
3623,104.11,Antonella Cardoso,1969-08-19,56.0,SOLTEIRO,Homeopata,2545.63,,,,,,,804,evelyn23@example.net,0300-478-8225,"Lagoa Kaique Siqueira, 43, Cirino da Mata - RS",NAO,NAO,268.901.345-24
3624,18.32,,,,,,,Marques da Luz - ME,205054.63,38.145360000000004,37.0,TECNOLOGIA,"Sra. Fernanda Melo, Joaquim Azevedo",317,pimentafernando@example.net,(021) 2661-1316,"Estação da Cruz, 82, Vieira da Mata - RO",NAO,SIM,01.987.526/0001-70
3625,33.01,,,,,,,Cavalcanti Macedo - ME,581251.78,13.58038,231.0,SERVICOS,"Carlos Eduardo Pacheco, Allana Carvalho, Sr. Pedro Miguel Pereira",1555,catarina97@example.com,+55 21 3677-7319,"Conjunto de Silveira, 379, Lima do Sul - BA",NAO,SIM,42.985.170/0001-12
3626,1285.06,,,,,,,Fonseca Cassiano Ltda.,4765702.56,76.8137,94.0,INDUSTRIA,Sr. André Pastor,1208,amandamendes@example.net,51 4422 1488,"Vale de Montenegro, 39, da Conceição da Prata - MS",SIM,SIM,28.670.134/0001-39
3627,8738.01,Carlos Eduardo da Mota,1951-06-15,74.0,VIUVO,Taxista,1982.48,,,,,,,1221,leandro92@example.com,+55 41 3198-4465,"Rua de Albuquerque, 14, da Paz - AM",SIM,NAO,841.765.920-01
3628,2028.74,,,,,,,Rezende - EI,1154454.81,37.52325,273.0,SERVICOS,"Rhavi da Rocha, Dr. Gabriel Santos, Sra. Olívia Ramos",389,yurinunes@example.com,(011) 4537-4184,"Pátio Maria Nogueira, 24, Novaes do Norte - PA",NAO,SIM,37.925.610/0001-06
3629,640.61,,,,,,,Mendes,2804162.24,106.95552,226.0,TECNOLOGIA,Srta. Lara Câmara,134,pda-rocha@example.org,+55 (084) 5610-8666,"Distrito de Caldeira, 9, da Rosa de Rocha - RN",NAO,NAO,72.801.349/0001-33
3630,211.29,,,,,,,da Costa,4590547.49,41.66628,48.0,VAREJO,Pedro Lucas Gomes,544,heloisa95@example.net,+55 11 2322 3029,"Vereda Noah Cirino, 84, Câmara das Pedras - RR",NAO,SIM,12.408.736/0001-82
3631,89.39,,,,,,,Brito S/A,2147337.13,11.37932,435.0,VAREJO,"Dr. Arthur Gabriel Campos, Beatriz Azevedo",357,barbosalarissa@example.com,81 4294 3835,"Pátio da Mota, 15, da Costa - GO",SIM,NAO,62.147.539/0001-25
3632,66.54,,,,,,,Peixoto S.A.,3453053.06,96.89525,90.0,TECNOLOGIA,"Joana Silveira, Sara Cassiano, Giovanna da Rocha, Thomas Cardoso",1138,cecilia14@example.com,+55 (041) 6110 4973,"Rodovia Teixeira, 16, Souza - PI",NAO,SIM,13.849.067/0001-47
3633,12.71,Vitor Hugo Vasconcelos,1995-05-27,30.0,VIUVO,Diagramador,2300.2,,,,,,,75,pandrade@example.com,0500-401-4993,"Trevo Maria Eduarda Vargas, 4, Sales - SE",NAO,NAO,359.480.672-38
3634,73.81,,,,,,,Gonçalves e Filhos,66881.8,219.93804,407.0,TECNOLOGIA,"Pedro da Paz, Léo Castro, Nicole Fernandes, Sra. Laura Azevedo",237,emonteiro@example.com,+55 11 4976-2839,"Rodovia de Souza, 62, Farias do Norte - MA",SIM,NAO,08.137.549/0001-34
3635,10.27,,,,,,,Pacheco Lima e Filhos,3874600.31,36.347269999999995,183.0,VAREJO,Emanuel Caldeira,1524,vcamargo@example.com,61 8344 6243,"Via Casa Grande, 29, Vasconcelos - RO",NAO,NAO,79.452.301/0001-06
3636,11.54,,,,,,,Abreu,248133.12,15.041870000000001,71.0,SERVICOS,Vitória Nogueira,1026,vnascimento@example.net,+55 (051) 6270 6334,"Avenida de Azevedo, 570, Alves Verde - RJ",SIM,NAO,03.725.146/0001-92
3637,159.57,Dra. Maria Clara Barros,1964-08-16,61.0,VIUVO,Empregado doméstico,2236.61,,,,,,,1212,yasminsales@example.com,(061) 4570 7646,"Chácara de Silva, 47, Ribeiro do Amparo - PA",NAO,NAO,271.845.093-23
3638,685.22,,,,,,,Viana e Filhos,2496155.99,33.692910000000005,25.0,TECNOLOGIA,"Guilherme Ramos, Bella Teixeira, Liz da Rosa, Sr. Henry Barbosa",79,gvargas@example.com,0800 006 4758,"Vereda Oliveira, 27, Albuquerque de Pastor - PE",SIM,SIM,81.974.205/0001-70
3639,939.36,,,,,,,Costela,3639961.47,24.282310000000003,81.0,TECNOLOGIA,"Catarina Casa Grande, Dra. Isabela Azevedo, Ian da Paz, Ayla Nogueira",841,fariasheitor@example.com,+55 61 2828-2517,"Viela Rael da Mota, 56, Pinto Paulista - RN",NAO,SIM,20.835.649/0001-30
3640,44.77,,,,,,,Aparecida Nascimento - EI,354156.2,24.85548,344.0,TECNOLOGIA,Cecilia Campos,284,aylla32@example.net,71 6393-9635,"Ladeira de Vasconcelos, 1, Rocha Paulista - PE",SIM,SIM,62.759.403/0001-76
3641,264.58,,,,,,,Vargas Lopes e Filhos,695757.25,154.04417999999998,153.0,TECNOLOGIA,"Sra. Marina Abreu, Laura Costela",1969,riosana@example.org,71 8658 2543,"Lagoa Luiz Felipe Cavalcanti, Melo do Norte - RO",NAO,NAO,65.041.892/0001-14
3642,82.08,,,,,,,Rocha,1239803.04,429.5075,4.0,TECNOLOGIA,"Renan da Conceição, Luara Azevedo, Francisco Abreu, Miguel Marques",607,ycardoso@example.com,+55 (021) 9122-3636,"Quadra Anthony Siqueira, 66, Dias - PB",SIM,NAO,43.697.015/0001-63
3643,412.57,Sr. Cauê Fogaça,1999-04-08,26.0,SOLTEIRO,Lactarista hospitalar,2897.69,,,,,,,1542,ferreirajoao@example.net,+55 11 7977 1548,"Estação João Miguel Souza, 186, Teixeira Paulista - MT",SIM,NAO,629.047.538-00
3644,919.12,Manuela Alves,1954-09-26,70.0,VIUVO,Auditor,5417.59,,,,,,,752,camargoheloisa@example.net,+55 81 7274-1072,"Avenida Martins, 7, Mendonça - PR",NAO,SIM,582.904.317-32
3645,5.22,Isabela Abreu,2004-10-11,20.0,CASADO,Cumim,3536.5,,,,,,,440,camposalana@example.net,(081) 0773-9925,"Vila Anna Liz Cavalcante, 67, Borges das Flores - DF",SIM,SIM,165.243.908-06
3646,263.14,,,,,,,Novaes Montenegro Ltda.,4200595.47,312.71732000000003,347.0,SERVICOS,"Joana Sá, Ágatha Nascimento, Manuela Moreira",760,evelyn46@example.com,0800-353-5626,"Residencial Silva, 58, da Costa - PB",SIM,NAO,53.468.720/0001-42
3647,1192.46,Arthur Gabriel Azevedo,1973-12-13,51.0,CASADO,Barman,785.02,,,,,,,990,barbaraalbuquerque@example.net,(011) 2296-4033,"Viaduto de da Mota, 5, Cavalcanti do Oeste - BA",NAO,SIM,675.490.823-83
3648,191.98,João Pedro Gonçalves,1965-01-06,60.0,CASADO,Empacotador,2462.13,,,,,,,956,maya30@example.com,51 7812 8357,"Rua de Viana, da Rocha da Serra - RS",NAO,SIM,918.024.537-41
3649,1747.19,,,,,,,Dias,3784763.14,64.33664,260.0,TECNOLOGIA,"Felipe Rios, Dr. Luigi Cavalcante, Alexia Nunes",1888,marianada-luz@example.com,81 3731-4187,"Distrito Novaes, Fernandes de Câmara - CE",SIM,SIM,50.397.128/0001-09
3650,141.01,,,,,,,Montenegro,4658022.17,168.57828,96.0,TECNOLOGIA,"Igor Gonçalves, Cecilia Rocha",506,caldeirajoao-gabriel@example.org,71 1732-9235,"Travessa de Cardoso, 89, Marques - RO",NAO,SIM,40.178.965/0001-93
3651,512.76,,,,,,,Barros,1283710.59,172.67745000000002,430.0,VAREJO,"Matteo Gonçalves, Melissa da Mota, Srta. Ana Carolina Barbosa, Oliver Aparecida",1235,vianajade@example.org,+55 84 3382 7188,"Núcleo Cavalcanti, 99, da Rocha - CE",NAO,NAO,87.496.210/0001-09
3652,280.02,Bernardo Almeida,1970-06-02,55.0,DIVORCIADO,Biblioteconomista,4854.64,,,,,,,1894,maria-fernandacassiano@example.com,+55 51 5582 4386,"Lagoa de Teixeira, Gonçalves - GO",NAO,SIM,750.824.619-58
3653,4230.29,Apollo Freitas,1990-03-17,35.0,SOLTEIRO,Contatólogo,1455.21,,,,,,,1599,joao-pedro54@example.net,51 2718 5538,"Travessa de Rezende, 83, Cardoso de Mendonça - MT",NAO,SIM,965.384.102-51
3654,135.5,,,,,,,Cirino,2038757.33,8.059479999999999,395.0,TECNOLOGIA,"Maria Luísa Leão, Thales Guerra, Carlos Eduardo Lima",711,macedobruna@example.org,+55 51 4335 4563,"Colônia Guerra, 83, Costa de Santos - GO",NAO,SIM,72.391.046/0001-90
3655,99.89,Luiz Gustavo Mendonça,1957-10-24,67.0,DIVORCIADO,Ascensorista,3354.3,,,,,,,1806,zcasa-grande@example.net,(071) 8375 4968,"Via de Leão, 8, Sampaio dos Dourados - PA",SIM,SIM,586.413.972-64
3656,66.97,Ravi Lucca Barbosa,1989-03-27,36.0,CASADO,Almoxarife,3013.1,,,,,,,1869,davi-lucasbarbosa@example.org,(021) 5802 6267,"Estação de da Paz, 1, Ramos Alegre - PE",SIM,SIM,609.271.348-96
3657,120.62,,,,,,,Carvalho,4660053.11,288.33139,450.0,INDUSTRIA,"Luiz Felipe Albuquerque, Eloah da Costa, Otto Andrade",561,theoda-paz@example.org,11 6090-2839,"Feira Luna Oliveira, 68, Borges de Nunes - DF",SIM,SIM,29.387.501/0001-54
3658,1178.03,Nicolas Viana,1955-08-16,70.0,CASADO,Dogueiro,3138.87,,,,,,,1039,pietra00@example.net,+55 81 9180 7365,"Recanto Gonçalves, 732, Almeida - PA",SIM,SIM,208.365.714-44
3659,257.42,,,,,,,Porto,2137899.17,361.91337,170.0,INDUSTRIA,"Gabrielly da Conceição, Isaac Camargo",755,maria-juliaandrade@example.net,41 3437 5878,"Alameda Martins, Almeida do Norte - RN",SIM,NAO,42.560.718/0001-82
3660,92.25,,,,,,,Sampaio Carvalho S/A,1374104.27,261.71013,201.0,AGRONEGOCIO,"Bárbara Silveira, Luara Novais, Raul Borges",286,da-cruzlivia@example.net,+55 (031) 2638-6388,"Aeroporto Maria Vitória Teixeira, 5, Silva - RN",NAO,SIM,03.451.892/0001-35
3661,354.61,,,,,,,Brito - ME,239245.12,76.78056,395.0,AGRONEGOCIO,"Joaquim Farias, Ana Clara Mendonça, Pedro Henrique Rodrigues",384,estherlopes@example.net,0300-834-3968,"Rodovia Sampaio, 175, Melo - AC",SIM,NAO,46.713.289/0001-97
3662,632.08,,,,,,,Ribeiro Andrade S/A,758800.4,191.51886,366.0,VAREJO,"Sabrina Costela, Josué Nogueira",1702,da-cruzcarlos-eduardo@example.org,51 5619 8488,"Aeroporto de Camargo, 25, da Rocha da Prata - SP",NAO,NAO,95.324.701/0001-92
3663,201.36,Cauã Sá,1986-03-16,39.0,CASADO,Jardineiro,2238.07,,,,,,,680,santossofia@example.org,+55 31 6451 7407,"Trecho Fonseca, 137, Silva de Duarte - RN",SIM,NAO,986.057.341-75
3664,260.76,,,,,,,Costela S/A,2629083.31,124.67662,187.0,VAREJO,"Sra. Manuella Ramos, Arthur Barros, Lívia Cardoso, Samuel Correia",1913,nicolas76@example.com,81 4911-2272,"Conjunto Siqueira, da Paz da Praia - AM",SIM,NAO,20.489.316/0001-04
3665,177.12,,,,,,,Dias,2276411.37,133.76372,261.0,INDUSTRIA,João Miguel Silva,361,eduarda40@example.net,31 7557 7927,"Passarela de Sousa, 3, da Cunha - AM",NAO,SIM,35.019.468/0001-02
3666,239.82,Laura Machado,1990-05-24,35.0,DIVORCIADO,Médico nuclear,1067.88,,,,,,,1765,isadorasa@example.com,+55 41 5051-1822,"Via de Fogaça, 90, Pimenta - TO",SIM,SIM,923.804.615-89
3667,2629.42,Dr. Arthur Moraes,1960-04-15,65.0,CASADO,Clap loader,5205.52,,,,,,,1974,hcunha@example.org,+55 (081) 2988 2216,"Pátio Mendes, 1, Dias do Oeste - SE",NAO,NAO,795.063.412-06
